"ID","ORIGINURI","UUIDHISTORY","DEFINITION","SCOPENOTE","REUSELEVEL","SKILLTYPE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","ISLOCALIZED","DEGREECENTRALITY","INTEROCCUPATIONTRANSFERABILITY","UNSEENTOSEENTRANSFERABILITY","CREATEDAT","UPDATEDAT"
"673b3fda6221dab5a11bcb0c","http://data.europa.eu/esco/skill/68c5d392-22f4-4b2c-847b-d18a34c22fea","afa14c81-67b7-45a1-b44c-9c92c6b830ed
76f9cc16-6b96-4b8e-8fec-7aceb3167a91","","","sector-specific","knowledge","drug interaction management","management of drug interaction
management of patient-drug interaction
drug interaction management
managerial activities regarding patient's interaction with medical treatment","The managerial activities related to patient`s interaction with the medical treatment provided.","false","2","0","0","2024-11-18T13:23:39.962Z","2024-11-18T13:25:36.995Z"
"673b3fda6221dab5a11bcb0d","http://data.europa.eu/esco/skill/68d5d7e2-1e9e-4b2b-bce9-ff6c687e4f45","75348570-9fd6-4a00-8fc0-14977f4ce4f4
75769788-5aa7-4768-83c3-7e9fbb30d23c","","","sector-specific","skill/competence","develop sewerage networks","sewerage network developing
developing sewerage networks
creating sewerage networks
create sewerage networks
sewerage network creating
develop sewerage networks
sewerage networks developing
sewerage networks creating","Develop systems and methods of construction and installation of waste water transportation and treatment equipment, which is used to transport waste water from residences and facilities through water treatment facilities, or through other sewerage systems, to ensure proper disposal or reuse. Develop such systems with environmental and sustainability concerns in mind.","false","4","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:27.952Z"
"673b3fda6221dab5a11bcb0e","http://data.europa.eu/esco/skill/68defa68-cb54-4d99-89ac-af6bfd71946b","261fa827-3876-4df0-a915-994b217d3c51
cca5efc7-0eaf-41bf-a68c-d7ca06035b17","","","cross-sector","skill/competence","examine crime scenes","inspect crime sciences
assess crime sciences
assess scenes of crime
look at scenes of crime
look at crime sciences
view crime sciences
inspect scenes of crime
examine crime scenes
view scenes of crime","Examine crime scenes upon arrival to ensure they are not tampered and perform the initial assessments and analyses of what may have occurred, as well as examining the nature of the evidence present.","false","9","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:36.995Z"
"673b3fda6221dab5a11bcb0f","http://data.europa.eu/esco/skill/68e58c57-7a58-483f-a80c-fad4bace2b04","51dda7bf-3aa1-4ce3-8d14-55127c9d2857
7317f894-24b3-4fd1-a085-5cdb7d706d00","","","occupation-specific","skill/competence","compute results of games","compute game results
computed results of games
compute losses
compute wins
compute results of games","Compute amounts of players' money wins or losses; scan winning tickets to calculate the amount of money won.","false","1","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:37.429Z"
"673b3fda6221dab5a11bcb10","http://data.europa.eu/esco/skill/68e66ed6-a171-4350-8ec1-2cfc4cae50e4","bef469af-624e-4200-bee5-c9f03350d569
b1723cfe-9410-4716-becf-381956d3796b","","","cross-sector","knowledge","hydraulics","field of hydraulic transmissions
principles of hydraulics
principles of hydraulic transmissions
fundamentals of hydraulic transmissions
science of hydraulics
fundamentals of hydraulics
hydraulics
field of hydraulics
characteristics of hydraulics
science of hydraulic transmissions
characteristics of hydraulic transmissions","The power transmission systems that use the force of flowing liquids to transmit power.","false","59","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:28.441Z"
"673b3fda6221dab5a11bcb11","http://data.europa.eu/esco/skill/68e73bf6-2838-4705-86f4-e4bda4ac8a6f","b2c4cda6-02b3-4d6f-ab22-0c1837c59571
56a22cb9-3276-4e12-bf37-708ede2b5370","","","cross-sector","skill/competence","forecast products' demand","estimate products' demand
forecasting products' demand
forecast demand for products
predict products' demand
forecast product's demand
forecast products' demand","Collect, analyse and calculate the demand of products and services based on reports and purchasing activity of customers.","false","3","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:32.578Z"
"673b3fda6221dab5a11bcb12","http://data.europa.eu/esco/skill/68e8e227-b843-4f2b-8572-9cbe63aada3a","e38b5a0c-28c1-40d7-8f10-d1e01d24f67f
02c994ee-983d-4db7-ba6f-c5ba2c2166b3","","","sector-specific","skill/competence","specify landscape design components","specifying components of landscape design
recommend landscape design components
specifying landscape design components
recommend components of landscape design
recommending landscape design components
landscape design components specifying
recommending components of landscape design
specify components of landscape design
landscape design components recommending
specify landscape design components","Create design components and materials which are appropriate to site, purpose and expected usage. Recommend plants and materials suitable to the scheme and within budget.","false","5","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:22.493Z"
"673b3fda6221dab5a11bcb13","http://data.europa.eu/esco/skill/68f6ecc0-51c8-4b08-ad90-a312c0cb07f8","333b4db6-8c3f-48da-9f07-94bfa17a73da
39dbe785-83e4-42ba-ad0a-679b72de85af","","","sector-specific","skill/competence","promote cultural venue events","advertise cultural venue events
promote cultural events at venues
work with cultural venue to promote events
promote cultural venue events
promote venues with cultural events","Work together with museum or any art facility staff to develop and promote its events and programme.","false","13","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:28.441Z"
"673b3fda6221dab5a11bcb14","http://data.europa.eu/esco/skill/68f909bf-1b0f-45f4-bbea-b5edb6747740","32e02b31-ccba-43da-8e1a-cd518606da52
f5c8e41d-5553-44f1-9504-f1f04203edee","","","occupation-specific","skill/competence","provide information on the effects of childbirth on sexuality","provide information on the effects of childbirth on sexuality
inform on the effects of childbirth on sexuality
provide advice on the effects of childbirth on sexuality
provide information on the impact of childbirth on sexuality
educate on the effects of childbirth on sexuality","Provide information to the mother or her family on the effects of childbirth on sexual behaviour.","false","1","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:36.995Z"
"673b3fda6221dab5a11bcb15","http://data.europa.eu/esco/skill/690a0cce-ed94-4d20-a739-4a4d3aea9e38","33a424fe-f67a-4b05-8736-837aa89fdb0f
1b360b00-9296-47ee-b3c8-98872e4f706a","","","occupation-specific","skill/competence","conduct small vessel operation start-up procedures","carry out start-up procedures for small vessel operation
conducting start-up procedures for small vessel operation
carrying out start-up procedures for small vessel operation
conduct start-up procedures for small vessel operation
carry out small vessel operation start-up procedures
conduct small vessel operation start-up procedures
carrying out small vessel operation start-up procedures
conducting small vessel operation start-up procedures","Observe the working parameters of the vessel's propulsion system from start-up onward. Check the operating parameters of electric generators in the switchboard, power sources and electrical and electronic equipment and navigation lights. Verify that the operating parameters of pneumatic and hydraulic systems are within the values.","false","1","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:28.441Z"
"673b3fda6221dab5a11bcb16","http://data.europa.eu/esco/skill/690c2c8a-0d51-454d-92cd-50acdf61639b","573999de-1c44-4322-baec-267df6ccfbeb
4d989b11-b17f-4916-b4cd-63420810e173","","","cross-sector","skill/competence","determine authorship of documents","assess authorship of documents
determining document authorship
determine authorship of documents
evaluate authorship of documents
identify authorship of documents","Determine the author of a document by comparing signatures and handwriting through handwriting analysis.","false","2","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:28.785Z"
"673b3fda6221dab5a11bcb17","http://data.europa.eu/esco/skill/691c7db6-bad8-4a09-a3c4-4bf799375a35","95b7f89b-abc4-4a4a-b53a-bf550cc706b7
736ad55e-672e-4dfa-9477-22963ccbe47d","","","sector-specific","knowledge","sustainable agricultural production principles","scope of organic agricultural production conditions
conditions for organic agricultural production
conditions of organic agricultural production
conditions for sustainable agricultural production
agricultural production principles
principles for organic agricultural production
scope of organic agricultural production principles
principles of organic agricultural production
sustainable agricultural production principles","Principles and conditions of organic and sustainable agricultural production.","false","12","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:36.995Z"
"673b3fda6221dab5a11bcb18","http://data.europa.eu/esco/skill/691f970b-db3d-4658-aa07-5fc94baecd5d","bb17bab5-1415-4af9-ad13-a1283fd2add8
2721393c-3f36-4533-b55a-272e48fc4581","","","sector-specific","skill/competence","negotiate publishing rights","negotiate publishing rights
obtain publishing rights
purchase publishing rights
agree to publishing rights
negotiate rights to publishing
negotiating publishing rights","Negotiate the sale of the publishing rights of books to translate them and adapt them into movies or other genres.","false","4","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:27.951Z"
"673b3fda6221dab5a11bcb19","http://data.europa.eu/esco/skill/6926e3fc-67ac-47ac-938e-4af566866ebd","dfc222aa-eeb9-427c-8f69-5b0357817b15
646aecba-0a00-4f15-a637-44bd5eb58199","","","occupation-specific","skill/competence","liaise with film exhibitors","liaise with film exhibitors
schmooze with film exhibitors
interact with film exhibitors
liaising with film exhibitors
liaise with film exhibitor
network with film exhibitors","Liaise with film exhibitors to persuade them to show the film or series.","false","1","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:28.441Z"
"673b3fda6221dab5a11bcb1a","http://data.europa.eu/esco/skill/69282ad4-8793-421e-a42c-636b75f32aac","800fc2d9-d902-4869-9feb-a371f906f429
29b786db-c046-4a79-ab2b-c56185f9dd02","","","occupation-specific","skill/competence","add paint hardeners","add paint hardener
add paint hardeners
supplement paint hardeners
append paint hardeners","Mix hardeners with the paint in order to partially or completely solidify paint.","false","1","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:32.153Z"
"673b3fda6221dab5a11bcb1b","http://data.europa.eu/esco/skill/692ace70-7f97-4214-92bd-88f7637d8a44","b3629b22-4978-40c3-8f78-6130c86aec14
75ab7343-9214-4ca2-82bd-68359b4ff6bc","","","cross-sector","knowledge","physics","natural science
concepts of physics
concepts in physics
physics
physical science
study of matter
laws of physics","The natural science involving the study of matter, motion, energy, force and related notions.","false","105","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:42.849Z"
"673b3fda6221dab5a11bcb1c","http://data.europa.eu/esco/skill/692b9132-5b2a-4c62-8cc8-6d02ab5668a6","c0199663-0f5c-43db-b7fa-ee1e91b2847d
31b35d8d-1de1-4b11-8ac6-32a91066ba7b","","","occupation-specific","knowledge","tunnel boring machine console","tunnel boring machine console
tunnel boring machine control console
tunnel boring machine switches
t.b.m. switches
tunnel boring machine gauges
t.b.m. gauges
tunnel boring machine controls
t.b.m. controls
console on tunnel boring machine","Functions of the buttons, switches, gauges and monitors on a tunnel boring machine console.","false","1","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:32.578Z"
"673b3fda6221dab5a11bcb1d","http://data.europa.eu/esco/skill/69305232-384d-4003-8539-6ae8eb59daa1","ae555909-c7ab-4ec1-ace0-d20095eb088f
0b784500-c870-48fe-8554-1d3fcf2fc544","","","sector-specific","skill/competence","order inventories of car care supplies","order an inventory of car care supplies
ordering an inventory of car care supplies
order inventories of car care supplies
buy inventories of car care supplies
ordering inventories of car care supplies
obtain inventories of car care supplies
get inventories of car care supplies
purchase inventories of car care supplies","Order and store car maintenance supplies such as lubricants, filters and gases.","false","2","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:42.543Z"
"673b3fda6221dab5a11bcb1e","http://data.europa.eu/esco/skill/693695f4-5ee1-4d35-8ea7-f18ba6a44d84","71649a95-7eb9-47c2-b586-609ff77b19e6
301c2b5a-1670-4346-9649-5c629ab46290","","","occupation-specific","skill/competence","engage passers-by in conversation","engage people in conversation
stop passers-by in conversation
stop people in conversation
enlist people in conversation
enlist passers-by in conversation
apprehend passers-by in conversation
engage passers-by in conversation","Engage people in places with heavy foot traffic in conversations to get them interested in a cause or campaign, to gather funds, or to obtain support for a cause in general.","false","1","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:37.774Z"
"673b3fda6221dab5a11bcb1f","http://data.europa.eu/esco/skill/6937f761-607c-4f9f-ab56-549e875a5deb","7b65bfbd-c7cc-4e70-a071-0d3cdb826d79
c2f2aea8-5801-49a0-ae6b-b56de4bf68ce","","","sector-specific","skill/competence","drain hazardous liquids","hazardous liquids removing
hazardous liquids draining
hazardous liquid removing
removing hazardous liquids
drain hazardous liquids
remove hazardous liquids
draining hazardous liquids
hazardous liquid draining","Drain substances which pose health and safety risks from equipment, appliances or installations in order to store the liquids according to safety guidelines and dispose or treat them as required.","false","9","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:23.515Z"
"673b3fda6221dab5a11bcb20","http://data.europa.eu/esco/skill/694dc996-52f3-4afa-a802-672e19f061b7","435d50d3-f08b-463a-9c20-7ff4d560eda7
3f647618-e8a0-4f05-8793-e73a7bc987a9","","This knowledge excludes insourcing and outsourcing activities.","sector-specific","knowledge","crowdsourcing strategy","crowdsourcing strategy","The high level planning for managing and optimising business processes, ideas or content by gathering contributions from a big community of people, including on-line groups.","false","10","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:27.951Z"
"673b3fda6221dab5a11bcb21","http://data.europa.eu/esco/skill/694e1e70-3e22-4d72-a3ac-b5f92951423d","84fe1e1b-22e9-44a0-973b-f746bf9cf6a9
379c698d-32e4-46b3-890f-12bc9a503da4","","","cross-sector","skill/competence","ensure compliance with electricity distribution schedule","check compliance with electricity distribution schedule
electricity distribution schedule compliance checking
checking compliance with electricity distribution schedule
ensuring compliance with electricity distribution schedule
electricity distribution schedule compliance ensuring
ensure compliance with electricity distribution schedule","Monitor the operations of an electrical energy distribution facility and electricity distribution systems in order to ensure that the distribution goals are met, and the electricity supply demands are met.","false","24","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:42.543Z"
"673b3fda6221dab5a11bcb22","http://data.europa.eu/esco/skill/694f1a0a-b6bd-453f-af6d-a833503da307","19428537-5199-4cae-968b-fc9bd6feeda6
112e5e29-3437-4696-8cbe-3f2d9ad91894","","","cross-sector","skill/competence","manage meteorological database","coordinate meteorological databases
managing meteorological databases
managing meteorological database
oversee meteorological databases
manage meteorological database
manage meteorological databases
supervise meteorological databases
monitor meteorological databases","Develop and maintain meteorological databases. Add information after each new observation.","false","3","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:42.144Z"
"673b3fda6221dab5a11bcb23","http://data.europa.eu/esco/skill/69554db4-90aa-4b97-bd4d-3cba4b658bed","81d2fb0a-95d1-4c0b-8019-05e5ed3d972c
d9ac8fce-d025-4fd3-86af-0e8f72317bb2","","This skill is specially very important in those dance styles in which music is played live or even improvised with dance, like flamenco, some African dance, some forms of early dance, belly dance, etc.","sector-specific","knowledge","link between dance and music style","linking between dance and music style
connection between dance and music style
link between dance and music style
link between dance and music
link between dance and music styles
relationship between dance and music style","The relation of a practiced dance style with music structure and musicians.","false","6","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:42.144Z"
"673b3fda6221dab5a11bcb24","http://data.europa.eu/esco/skill/6957717a-84f7-4af5-9791-b3f6f5cf6084","c69eb9ab-091d-4eb3-bba5-895487e0a542
026f31ac-8246-4662-b1dd-899e0121367f","","","cross-sector","skill/competence","test gas purity","gas purity checking
checking gas purity
gas purity testing
check gas purity
test gas purity
testing gas purity","Test the purity of the gas using specific testing equipment.","false","8","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:42.543Z"
"673b3fda6221dab5a11bcb25","http://data.europa.eu/esco/skill/695b888d-cdcf-4ba8-8425-53da04ebf063","627bbe6b-fe1a-4f9a-882c-65c6589545a2
41e06740-8bad-4b0c-af27-6ea0bb4c2c57","","","sector-specific","skill/competence","monitor pulp quality","monitor pulp qualities
check pulp quality
monitor pulp quality
oversee pulp quality
supervise pulp quality
monitoring pulp quality","Ensure quality of recycled papers and pulp, reviewing stickies, plastics, colour, unbleached fibres, brightness, and dirt.","false","11","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:23.515Z"
"673b3fda6221dab5a11bcb26","http://data.europa.eu/esco/skill/695c3249-18e7-4435-bdb8-54a16011159d","e7f4a8c2-8432-40b9-a275-a308d4a9bf50
abd65934-4bb5-4549-83ee-a76b2e8a5d57","","","cross-sector","skill/competence","develop documentation in accordance with legal requirements","develop documentation in accordance with legal requirements
comply documentation with standards","Create professionally written content describing products, applications, components, functions or services in compliance with legal requirements and internal or external standards.","false","13","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:36.995Z"
"673b3fda6221dab5a11bcb27","http://data.europa.eu/esco/skill/6962058d-9808-4820-a6bc-d7cabce60cde","b3642e8d-a870-405c-befe-e9ebc7a68b9b
71737707-7ac8-452e-8b6b-4f8a9fd3b7d5","","","sector-specific","skill/competence","implement sustainable procurement","socially responsible public procurement
green public procurement
implement sustainable procurement","Incorporate strategic public policy goals into procurement procedures, such as green public procurement (GPP) and socially responsible public procurement (SRPP). Contribute to reducing the environmental impact of procurement, to achieving social goals and to improving value for money for the organisation and for society at large.","false","9","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:36.995Z"
"673b3fda6221dab5a11bcb28","http://data.europa.eu/esco/skill/6963e364-fb91-4dee-8985-5f7859ba7ad0","497de128-e03c-4d2e-aa52-2f58ca71a7a3
a8e71f2d-ede5-4277-ac1b-23ebd52b3f7b","","","sector-specific","skill/competence","prepare veterinary anaesthetic equipment","perform preparation activities for veterinary anaesthetic equipment
ensure veterinary anaesthetic equipment is ready for use
ready veterinary anaesthetic equipment and materials
prepare veterinary anesthetic equipment
prepare anaesthetic materials and equipment used in veterinary anaesthesia
perform preparation activities for veterinary anaesthetic equipment and materials
prepare veterinary anaesthetic equipment and materials
ready veterinary anaesthetic equipment
ensure veterinary anaesthetic equipment and materials are ready for use
carry out preparation activities for veterinary anaesthetic equipment
prepare anaesthetic equipment used in veterinary anaesthesia
prepare veterinary anaesthetic equipment","Prepare and turn on all equipment required for animal anaesthesia, such as the anaesthesia machine, breathing circuit, endotracheal tube, intubation tools and anaesthetic monitors. Ensure they function and have undergone appropriate safety checks.","false","2","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:42.144Z"
"673b3fda6221dab5a11bcb29","http://data.europa.eu/esco/skill/69683c43-af05-4691-bb6c-9d71bf363bd7","bc772c26-90d3-4780-9311-eae0d19ca7db
77cdbdb8-d5cd-4005-88c5-ac0249fedc5e","","","cross-sector","knowledge","characteristics of precious metals","precious metals characteristics
attributes of precious metals
characteristics of a precious metal
characteristics of precious metals
characteristic of a precious metal
aspects of precious metals
qualities of precious metals
components of precious metals","Variations of precious metals according to density, corrossion resistance, electrical conductivity, light reflectivity and quality.","false","15","0","0","2024-11-18T13:23:39.963Z","2024-11-18T13:25:22.493Z"
"673b3fda6221dab5a11bcb2a","http://data.europa.eu/esco/skill/69693912-0fc4-4c07-af34-e3cb24c68f63","fa780540-55f9-45f9-b0db-3be7c06b9fef
3b1f62e1-08b4-4097-bb69-90123c53145e","","","sector-specific","knowledge","dermato-venereology","genitourinary medicine and dermatology
dermatology and genitourinary medicine
dermatovenereology
genitourinary medicine
venereology
dermatology
dermato-venereology","Dermato-venereology is a medical specialty mentioned in the EU Directive 2005/36/EC.","false","2","0","0","2024-11-18T13:23:39.964Z","2024-11-18T13:25:42.543Z"
"673b3fda6221dab5a11bcb2b","http://data.europa.eu/esco/skill/6969bcc6-93f1-4afd-bad8-64ed72c9b041","762d1046-873f-409d-aebc-9d9ab08a3398
17a90d56-b4f7-4ddb-91ba-8ec268cb0975","","","sector-specific","skill/competence","check passenger tickets","inspect passenger tickers
examine passenger tickets
conduct checks on passenger tickets
carry out ticket checking activities
inspect tickets of passengers
examine tickets of passengers
perform ticket checking activities
perform checks on passenger tickets
review tickets of passengers
check tickets of passengers
carry out checks on passenger tickets
check passenger tickets
review passenger tickets","Check passenger tickets and boarding passes upon entrance. Greet passengers and direct them to their seats or cabins.","false","3","0","0","2024-11-18T13:23:39.964Z","2024-11-18T13:25:42.144Z"
"673b3fda6221dab5a11bcb2c","http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec","74389393-a68b-4203-a5d4-ccc71f3b2a6c
ffdff40f-cdfb-4dfe-8c04-6d1fbbccf766","","","sector-specific","knowledge","information extraction","information extraction","The techniques and methods used for eliciting and extracting information from unstructured or semi-structured digital documents and sources.","false","31","0","0","2024-11-18T13:23:39.964Z","2024-11-18T13:25:42.144Z"
"673b3fda6221dab5a11bcb2d","http://data.europa.eu/esco/skill/696e604d-53d2-4243-a6cb-a99663caa119","126d0bd4-52fc-4a14-9c19-8987655b2f8b
cae09269-2b32-4976-a752-00e321709df3","","","occupation-specific","skill/competence","monitor social impact","monitor the social impact
monitor social impact
analyse social impact
monitor the impact on society
observe social impact practices","Monitor the practices of organisations and companies with regard to ethics and impact on the larger community.","false","5","0","0","2024-11-18T13:23:39.964Z","2024-11-18T13:25:23.515Z"
"673b3fda6221dab5a11bcb2e","http://data.europa.eu/esco/skill/6975d035-4523-4a5d-89ea-e414a473e077","93471bcc-a572-4aa1-8b83-eab02ee5d121
4316feed-476c-4e76-8f5b-c0c285a40de0","","","sector-specific","knowledge","sugar, chocolate and sugar confectionery products","sugar, chocolate and sugar confectionery commodities
sugar, chocolate and sugar confectionery stock
sugar, chocolate and sugar confectionery goods
producing sugar, chocolate and sugar confectionery products
sugar, chocolate and sugar confectionery producing
sugar, chocolate and sugar confectionery products
merchandise
sugar, chocolate and sugar confectionery brands
sugar, chocolate and sugar confectionery production","The offered sugar, chocolate and sugar confectionery products, their functionalities, properties and legal and regulatory requirements.","false","10","0","0","2024-11-18T13:23:39.964Z","2024-11-18T13:25:27.951Z"
"673b3fda6221dab5a11bcb2f","http://data.europa.eu/esco/skill/697dcc9f-ae92-4506-b5f2-e770d7589f74","257607ab-61e3-42a8-b5fd-078804763e63
07a976e5-518a-4a2f-b9f7-96fce6f00c90","","","occupation-specific","skill/competence","utilise regular expressions","utilize regular expressions
utilise regular expressions","Combine characters from a specific alphabet using well defined rules to generate character strings that can be used to describe a language or a pattern.","false","1","0","0","2024-11-18T13:23:39.964Z","2024-11-18T13:25:22.493Z"
"673b3fda6221dab5a11bcb30","http://data.europa.eu/esco/skill/69803af8-7b05-403c-ae37-9d930ae58582","275bc311-cb6c-4b6f-9825-2a1819bfc08c
ec2d8cfc-9cbd-4dc5-a998-a5bd8e512dce","","","cross-sector","knowledge","screw types","fastener varieties
screw varieties
screw types
screw brands
fastener brands
screw sizes
fastener sizes
screw formats
fastener formats","The various types of screws that can be manufactured, such as a cap screw, setscrew with hollow head, machine screw with oval head, machine screw with Philips head, flat-head wood screw, lag screw, self-tapping screw, and others.","false","5","0","0","2024-11-18T13:23:39.964Z","2024-11-18T13:25:23.515Z"
"673b3fda6221dab5a11bcb31","http://data.europa.eu/esco/skill/6984c5db-52b1-456b-bb5a-781ff43ee23c","e681e7c5-63c9-4233-abd9-b8ca062295e8
6a3a2c36-e401-4994-9a01-268592255e9f","","","cross-sector","knowledge","risk assessment for window cleaning","risk evaluation for window cleaning
window cleaning risk assessment
safety assessment for window cleaning
risks assessment for window cleaning
risk assessment for window cleaning
risk assessments for window cleaning","Risk assessment process that takes into consideration all the risk factors, monitoring of control measures and recording assessments related to working in the window cleaning field.","false","2","0","0","2024-11-18T13:23:39.964Z","2024-11-18T13:25:32.578Z"
"673b3fda6221dab5a11bcb32","http://data.europa.eu/esco/skill/698d7dd3-1192-4f8c-9d1b-478b573b4994","cf36ec35-83db-4bb0-ae84-fca1badbf0df
26f3a45a-95cc-4c19-90d6-e989de79d8c7","","","cross-sector","skill/competence","provide feedback to teachers","supply observations to teachers
arrange feedback to teachers
furnish observations to teachers
arrange observations to teachers
contribute observations to teachers
contribute feedback to teachers
furnish feedback to teachers
supply feedback to teachers
provide feedback to teachers","Communicate with the teacher in order to provide them with detailed feedback on their teaching performance, class management and curriculum adherence.","false","12","0","0","2024-11-18T13:23:39.964Z","2024-11-18T13:25:23.052Z"
"673b3fda6221dab5a11bcb33","http://data.europa.eu/esco/skill/698dabf4-ee23-4398-a4a8-9dff73830eca","23167081-9c5c-4d5a-bf08-083d531139ee
d0872f88-c162-4683-8ee0-e1fbb68405db","","","occupation-specific","skill/competence","design campaign actions","organise campaign actions
operate campaign actions
organise crusade actions
arrange campaign actions
design campaign actions
operate crusade actions
model crusade actions
arrange crusade actions
model campaign actions","Create oral or written operations to achieve a certain goal.","false","1","0","0","2024-11-18T13:23:39.964Z","2024-11-18T13:25:42.144Z"
"673b3fda6221dab5a11bcb34","http://data.europa.eu/esco/skill/698dccfd-c6e9-4a39-b3bf-0715d6246e44","9393952a-7798-4e67-9d1c-f070ef9cd292
eba39def-40e0-4a04-a1db-6e33ac699961","","","sector-specific","skill/competence","animate in the outdoors","animate outdoor activities
stimulate groups outside
animate in the outdoors
animate outside
stimulate a group in the outdoors
animate outdoors","Independently animate groups in the outdoors, adapting your practice to keep the group animated and motivated.","false","9","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:25:32.577Z"
"673b3fda6221dab5a11bcb35","http://data.europa.eu/esco/skill/698ff0a8-5811-4035-8064-1a96240fa190","fc29c212-6b4c-4fde-9256-bc7791a956c2
b9a1d5da-0939-4f9d-9e66-74fc8a36fc33","","","sector-specific","skill/competence","read water meter","water meter reading recording
record water meter reading
reading water meter
water meter reading
read water meter
recording water meter reading","Interpret the measuring instruments which measure the consumption and reception of water in facilities or residences, and note down the results in a correct manner.","false","2","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:25:32.577Z"
"673b3fda6221dab5a11bcb36","http://data.europa.eu/esco/skill/69925c23-6fed-4baa-8bf3-e5aaeb6b0b54","96cccf61-a7d7-4486-b2c0-0705c32b31e9
d1d32b95-d98c-4175-9352-91b952d7f02e","","","sector-specific","skill/competence","ensure maintenance of railway machinery","ensure railway machinery is maintained to safety standards
ensure railway safety through machinery maintenance
ensure rail machinery maintenance processes
ensure maintenance of railway machinery
conduct railway machinery maintenance activities
perform railway equipment maintenance activities
ensure railway machinery maintenance processes
ensure railway machinery is maintained
ensure maintenance of rail machinery","Keep rolling stock in functional condition and maintain railway machinery.","false","5","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:25:23.052Z"
"673b3fda6221dab5a11bcb37","http://data.europa.eu/esco/skill/699d61dd-7e3f-40e6-87d5-2bd609055761","824a5f64-3bde-4a38-9a7e-e27eb32c85f9
b7390715-51e2-40ec-b33f-feb669d8ddfb","","The food products composition is different from the ingredients list.","sector-specific","knowledge","food products composition","food products make up
food products contents
composition of a food product
food products composition
food products ingredients
food product composition
composition of food products","Chemical and nutritional composition of food products, which enables the modification of existing products and processes and the development of new ones.","false","3","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:25:28.441Z"
"673b3fda6221dab5a11bcb38","http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b","2a1e7bdc-da07-4cd7-b382-f357e937aa08
0c0b41a9-ebad-4179-8c9a-930d4070067a","","Excludes:
- [give advice to others](urn:esco:skill:045f71e6-0699-4169-8a54-9c6b96f3174d)","transversal","skill/competence","instruct others","train others
instruct others
instruct colleagues
tutoring
instructing others
educate others
teach others","Guide or teach others by providing relevant knowledge and support.","false","0","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:23:39.972Z"
"673b3fda6221dab5a11bcb39","http://data.europa.eu/esco/skill/69a6df31-677e-4c84-aee9-24252bdd5df0","963dabc4-7360-4d8b-8b5a-f3765049f475
5d250026-a54e-4c55-b18d-a75da1dabaec","","","occupation-specific","skill/competence","prescribe treatments related to surgical procedures","prescribe preoperative and postoperative treatments
order treatments related to surgical procedures
prescribe treatments related to surgical procedures
prescribe treatments related to surgical procedure
prescribe treatment related to surgical procedure","Prescribe treatment before and after the surgery, such as sedatives, diets, antibiotics, and preparation and treatment of the patient`s operative area.","false","1","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:25:37.774Z"
